Unique ID,feature_name,Honorees,City,County,State,Side,Latitude,Longitude,Symbol Type,Symbol Type Other,Sponsors,Year Dedicated,Year Removed,Tracking Status,Private Property,Symbol Location,Removal Date
376,Confederate Monument,No specific honoree,Hartwell,Hart,GA,South,34.352693,-82.932627,Monument,,United Daughters of the Confederacy,1908,,Live,0,Courthouse grounds,
257,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Stone Mountain,DeKalb,GA,South,33.81076,-84.12913,Roadway,,Unknown,,,Live,0,,
388,Confederate Monument,No specific honoree,Mount Vernon,Montgomery,GA,South,32.17419,-82.594663,Monument,,Sons of Confederate Veterans,1997,,Live,0,Courthouse grounds,
356,McDuffie and Columbia Counties Confederate Monument,No specific honoree,Thomson,McDuffie,GA,South,33.469723,-82.504643,Monument,,Ladies Memorial Association of Thomason,1896,,Live,0,,
409,Jeff Davis High School,Jefferson Davis,Hazlehurst,Jeff Davis,GA,South,31.868565,-82.614806,School,,Unknown,,,Live,0,,
2173,Coweta County Georgia Monument,No specific honoree,Newnan,Coweta,GA,South,33.37478,-84.799748,Monument,,Ladies Memorial Association,1885,,Live,0,Courthouse grounds,
412,Jeff Davis Middle School,Jefferson Davis,Hazlehurst,Jeff Davis,GA,South,31.862405,-82.62083,School,,Unknown,,,Live,0,,
348,Jasper County Confederate Monument,No specific honoree,Monticello,Jasper,GA,South,33.304413,-83.684084,Monument,,Unknown,1910,,Live,0,,
270,Jeff Davis Road,Jefferson Davis,Thomaston,Upson,GA,South,32.945828,-84.393724,Roadway,,Unknown,,,Live,0,,
245,Jeff Davis County,Jefferson Davis,Hazlehurst,Jeff Davis,GA,South,31.862146,-82.599751,County/Municipality,,Unknown,1905,,Live,0,,
387,Colquitt County Confederate Monument,No specific honoree,Moultrie,Colquitt,GA,South,31.179116,-83.788609,Monument,,United Daughters of the Confederacy,1909,,Live,0,Courthouse grounds,
355,Confederate Women Fountain (Women of the Sixties),No specific honoree,Thomson,McDuffie,GA,South,33.465882,-82.502197,Monument,,United Daughters of the Confederacy,1913,,Live,0,,
411,Jeff Davis Elementary School,Jefferson Davis,Hazlehurst,Jeff Davis,GA,South,31.863472,-82.609615,School,,Unknown,,,Live,0,,
251,General Lee Drive,Robert E. Lee,Newnan,Coweta,GA,South,33.415197,-84.708576,Roadway,,Unknown,,,Live,0,,
410,Jeff Davis Primary School,Jefferson Davis,Hazlehurst,Jeff Davis,GA,South,31.871506,-82.609779,School,,Unknown,,,Live,0,,
303,Jeff Davis Street,Jefferson Davis,Hazlehurst,Jeff Davis,GA,South,31.862858,-82.60041,Roadway,,Unknown,,,Live,0,,
56,Confederate Monument,No specific honoree,Jacksonville,Calhoun,AL,South,33.813806,-85.761289,Monument,,United Daughters of the Confederacy,1909,,Live,0,,
86,Confederate Monument,No specific honoree,Jasper,Walker,AL,South,33.832425,-87.277152,Monument,,United Daughters of the Confederacy,1907,,Live,0,Courthouse grounds,
107,Lee High School,Robert E. Lee,Huntsville,Madison,AL,South,34.755095,-86.578195,School,,Unknown,1958,,Live,0,,
79,Confederate Monument,No specific honoree,Centre,Cherokee,AL,South,34.152201,-85.678926,Monument,,Sons of Confederate Veterans,1988,,Live,0,Courthouse grounds,
87,Confederate Monument,No specific honoree,Livingston,Sumter,AL,South,32.582667,-88.1881,Monument,,United Daughters of the Confederacy,1909,,Live,0,Courthouse grounds,
80,Confederate Monument,No specific honoree,Centreville,Bibb,AL,South,32.945272,-87.135436,Monument,,United Daughters of the Confederacy,1910,,Live,0,Courthouse grounds,
30,Forrest Drive,Nathan Bedford Forrest,Livingston,Sumter,AL,South,32.568808,-88.213738,Roadway,,Unknown,,,Live,0,,
77,Confederate Monument,No specific honoree,Butler,Choctaw,AL,South,32.089505,-88.221657,Monument,,United Daughters of the Confederacy,1937,,Live,0,Courthouse grounds,
2108,Forrest Captures Streight Monument,Nathan Bedford Forrest,Lawrence,Lawrence,AL,South,34.23425,-85.540283,Monument,,United Daughters of the Confederacy,1939,,Live,0,,
78,Confederate Monument,No specific honoree,Carrollton,Pickens,AL,South,33.261693,-88.095029,Monument,,Friends and patriotic citizens of Pickens County,1927,,Live,0,Courthouse grounds,
13,Robert E. Lee Street,Robert E. Lee,Leeds,Jefferson,AL,South,33.540289,-86.563132,Roadway,,Unknown,,,Live,0,,
2167,Confederate Soldiers Monument,No specific honoree,Clayton,Barbour,AL,South,31.87811,-85.449489,Monument,,United Daughters of the Confederacy,1909,,Live,0,Courthouse grounds,
27,Lee Street,Robert E. Lee,Livingston,Sumter,AL,South,32.566509,-88.21333,Roadway,,Unknown,,,Live,0,,
11,Beauregard Street,Pierre Gustave Toutant-Beauregard,Dauphin Island,Mobile,AL,South,30.24758,-88.094194,Roadway,,Unknown,,,Live,0,,
3001,Longstreet Drive,James Longstreet,Livingston,Sumter,AL,South,32.567039,-88.215476,Roadway,,Unknown,,,Live,0,,
4,Chilton County,William Parish Chilton,Clanton,Chilton,AL,South,32.840129,-86.629666,County/Municipality,,Unknown,1874,,Live,0,,
28,Hood Street,John Bell Hood,Livingston,Sumter,AL,South,32.567496,-88.2145,Roadway,,Unknown,,,Live,0,,
94,City of Clanton,James H. Clanton,Clanton,Chilton,AL,South,32.839569,-86.629694,County/Municipality,,Unknown,1868,,Live,0,,
26,Jefferson Davis Drive,Jefferson Davis,Livingston,Sumter,AL,South,32.565678,-88.213255,Roadway,,Unknown,,,Live,0,,
48,Breastworks Confederate Memorial,No specific honoree,Demopolis,Marengo,AL,South,32.510368,-87.841312,Monument,,United Daughters of the Confederacy,1941,,Live,0,,
99,Confederate Memorial Park,No specific honoree,Marbury,Autauga,AL,South,32.718827,-86.474056,Other,Park,State of Alabama,1964,,Live,0,,
47,Confederate Monument,No specific honoree,Demopolis,Marengo,AL,South,32.510361,-87.841361,Monument,,United Daughters of the Confederacy,1910,,Live,0,,
36,Confederate Parkway,No specific honoree,McCalla,Tuscaloosa,AL,South,33.250051,-87.071044,Roadway,,Unknown,,,Live,0,,
105,Beauregard High School,Pierre Gustave Toutant-Beauregard,Opelika,Lee,AL,South,32.547138,-85.367999,School,,Unknown,1928,,Live,0,,
81,Confederate Monument,No specific honoree,Decatur,Morgan,AL,South,34.606831,-86.985015,Monument,,United Daughters of the Confederacy,1922,,Live,0,Courthouse grounds,
32,Morgan Drive,John Hunt Morgan,Livingston,Sumter,AL,South,32.568515,-88.215304,Roadway,,Unknown,,,Live,0,,
1,Wheeler Dam,Joseph Wheeler,Decatur,Limestone,AL,South,34.807267,-87.38219,Other,Body of Water,Unknown,1936,,Live,0,,
31,Stonewall Street,"Thomas Jonathan ""Stonewall"" Jackson",Livingston,Sumter,AL,South,32.568722,-88.216334,Roadway,,Unknown,,,Live,0,,
284,Hampton Street,Wade Hampton,Savannah,Chatham,GA,South,32.014137,-81.108272,Roadway,,Unknown,,,Live,0,,
2247,Johnson County Confederate Monument,No specific honoree,Wrightsville,Johnson,GA,South,32.7296,-82.71945,Monument,,Sons of Confederate Veterans,1941,,Live,0,Courthouse grounds,
98,Confederate Park,No specific honoree,Greenville,Butler,AL,South,31.829374,-86.623011,Other,Park,United Daughters of the Confederacy; City of Greenville,1897,,Live,0,,
281,Jackson Boulevard,"Thomas Jonathan ""Stonewall"" Jackson",Savannah,Chatham,GA,South,32.013825,-81.100549,Roadway,,Unknown,,,Live,0,,
54,Confederate Veterans Bicentennial Memorial,No specific honoree,Hamilton,Marion,AL,South,34.14216,-87.988839,Monument,,"Judge James F. Shotts Senior, Colonel U.S.A.R. Retired 1952",1977,,Live,0,,
287,Early Street,Jubal Anderson Early,Savannah,Chatham,GA,South,32.019155,-81.106111,Roadway,,Unknown,,,Live,0,,
361,Ware County Confederate Monument,No specific honoree,Waycross,Ware,GA,South,31.209417,-82.359639,Monument,,United Daughters of the Confederacy,1910,,Live,0,,
5,Hale County,Stephen F. Hale,Greensboro,Hale,AL,South,32.703748,-87.592427,County/Municipality,,Unknown,1867,,Live,0,,
401,Jefferson Davis Highway Marker,Jefferson Davis,Wrightsville,Johnson,GA,South,32.7296,-82.7194,Monument,,Unknown,,,Live,0,Courthouse grounds,
53,Butler County Confederate Monument,No specific honoree,Greenville,Butler,AL,South,31.829067,-86.623017,Monument,,United Daughters of the Confederacy,1903,,Live,0,,
288,McLaws Street,Lafayette McLaws,Savannah,Chatham,GA,South,32.020154,-81.106369,Roadway,,Unknown,,,Live,0,,
2113,World War I and Confederate Monument,No specific honoree,Headland,Henry,AL,South,31.352103,-85.342357,Monument,,United Daughters of the Confederacy,1926,,Live,0,,
285,Mosby Street,John Singleton Mosby,Savannah,Chatham,GA,South,32.011178,-81.100832,Roadway,,Unknown,,,Live,0,,
6,Cleburne County,Patrick Cleburne,Heflin,Cleburne,AL,South,33.64449,-85.5842,County/Municipality,,Unknown,1866,,Live,0,,
75,Confederate Monument,No specific honoree,Ashville,St. Clair,AL,South,33.836704,-86.254769,Monument,,United Daughters of the Confederacy,1923,,Live,0,Courthouse grounds,
289,Johnston Street,Joseph Eggleston Johnston,Savannah,Chatham,GA,South,32.020839,-81.105642,Roadway,,Unknown,,,Live,0,,
1802,Confederate Monument,No specific honoree,Albertville,Marshall,AL,South,34.268061,-86.210379,Monument,,Sons of Confederate Veterans,1996,,Live,0,Courthouse grounds,
286,Lee Boulevard,Robert E. Lee,Savannah,Chatham,GA,South,32.018381,-81.106422,Roadway,,Unknown,,,Live,0,,
55,Henry County Confederate Memorial,No specific honoree,Headland,Henry,AL,South,31.35209,-85.342587,Monument,,United Daughters of the Confederacy,1936,,Live,0,,
2154,Confederate Heroes Monument,No specific honoree,Alexander City,Tallapoosa,AL,South,32.922952,-85.977706,Monument,,United Daughters of the Confederacy,1923,,Live,0,,
1822,Baldwin County Seal,No specific honoree,Bay Minette,Baldwin,AL,South,30.548848,-87.717586,Other,Seal,Unknown,,,Live,0,,
267,Bedford Forrest Drive,Nathan Bedford Forrest,Sharpsburg,Coweta,GA,South,33.361752,-84.665395,Roadway,,Unknown,,,Live,0,,
93,City of Beauregard,Pierre Gustave Toutant-Beauregard,Beauregard,Lee,AL,South,32.543419,-85.370948,County/Municipality,,Unknown,,,Live,0,,
306,Thomas Overby Drive,Thomas Overby,Sharpsburg,Coweta,GA,South,33.401236,-84.654352,Roadway,,Unknown,,,Live,0,,
283,Stuart Street,"James Ewell Brown ""Jeb"" Stuart",Savannah,Chatham,GA,South,32.017067,-81.105364,Roadway,,Unknown,,,Live,0,,
25,Robert E. Lee Drive,Robert E. Lee,Hodges,Franklin,AL,South,34.328267,-87.934417,Roadway,,Unknown,,,Live,0,,
76,Confederate Soldier Monument,No specific honoree,Athens,Limestone,AL,South,34.80313,-86.971613,Monument,,United Daughters of the Confederacy,1909,,Live,0,Courthouse grounds,
282,Wheeler Street,Joseph Wheeler,Savannah,Chatham,GA,South,32.0165,-81.106507,Roadway,,Unknown,,,Live,0,,
2221,The Auburn Guards Review Monument,No specific honoree,Auburn,Lee,AL,South,32.61029,-85.480418,Monument,,United Daughters of the Confederacy,1914,,Live,0,,
393,Hancock County Confederate Monument,No specific honoree,Sparta,Hancock,GA,South,33.2757,-82.976292,Monument,,Ladies Memorial Association of Hancock County,1882,,Live,0,Courthouse grounds,
369,Confederate Monument,No specific honoree,Crawfordville,Taliaferro,GA,South,33.554467,-82.896633,Monument,,United Daughters of the Confederacy,1898,,Live,0,Courthouse grounds,
2070,Jefferson Davis Highway Marker,Jefferson Davis,Crawfordville,Taliaferro,GA,South,33.554283,-82.896333,Monument,,United Daughters of the Confederacy,,,Live,0,Courthouse grounds,
2231,Peace Monument,No specific honoree,Atlanta,Fulton,GA,South,33.786486,-84.3775,Monument,,Old Guard of the Gate City Guard,1911,,Live,0,,
368,Confederate War Memorial,No specific honoree,Covington,Newton,GA,South,33.596444,-83.859881,Monument,,United Daughters of the Confederacy,1906,,Live,0,Courthouse grounds,
2139,A.H. Stephens State Park,Alexander Stephens,Crawfordville,Taliaferro,GA,South,33.557817,-82.895317,Other,Park,Unknown,,,Live,0,,
402,John B. Gordon Statue,John Brown Gordon,Atlanta,Fulton,GA,South,33.7498,-84.3885,Monument,,John B. Brown Monument Association,1907,,Live,0,Government Office Grounds,
291,Confederate Avenue,No specific honoree,Dallas,Paulding,GA,South,33.927032,-84.842543,Roadway,,Unknown,,,Live,0,,
238,Sons of Confederate Veterans Commemorative License Plate,No specific honoree,Atlanta,Fulton,GA,South,33.749126,-84.388163,Other,Commemorative License Plate,Sons of Confederate Veterans,,,Live,0,,
2223,The War Between the States Sesquicentennial Monument,No specific honoree,Dallas,Paulding,GA,South,33.921083,-84.839367,Monument,,Sons of Confederate Veterans,2012,,Live,0,,
315,Augusta Confederate Monument,No specific honoree,Augusta,Richmond,GA,South,33.474967,-81.96435,Monument,,Ladies Memorial Association of Augusta,1878,,Live,0,,
370,Confederate Veterans Monument,No specific honoree,Cusseta,Chattahoochee,GA,South,32.306117,-84.776667,Monument,,United Daughters of the Confederacy,,,Live,0,Courthouse grounds,
327,Randolph County Confederate Monument,No specific honoree,Cuthbert,Randolph,GA,South,31.77133,-84.789311,Monument,,United Daughters of the Confederacy,1910,,Live,0,,
318,Confederate Monument,No specific honoree,Bainbridge,Decatur,GA,South,30.906217,-84.576017,Monument,,United Daughters of the Confederacy,1936,,Live,0,,
329,Confederate Soldier,No specific honoree,Douglas,Coffee,GA,South,31.508767,-82.85055,Monument,,United Daughters of the Confederacy,1911,,Live,0,,
362,Confederate Flagpole,No specific honoree,Blakely,Early,GA,South,31.377942,-84.934375,Other,Other,Thomas Williams,1861,,Live,0,Courthouse grounds,
2097,Jefferson Davis Highway Marker,Jefferson Davis,Augusta,Richmond,GA,South,33.44655,-82.01025,Monument,,United Daughters of the Confederacy,1930,,Live,0,,
2061,Confederate Gun Shop Monument,No specific honoree,Dawson,Terrell,GA,South,31.773333,-84.44555,Monument,,United Daughters of the Confederacy; Works Progress Administration,1936,,Live,0,Courthouse grounds,
290,Wheeler Road,Joseph Wheeler,Augusta,Richmond,GA,South,33.48613,-82.076036,Roadway,,Unknown,,,Live,0,,
2240,Cleburne Avenue,Patrick Cleburne,Atlanta,Fulton,GA,South,33.768607,-84.351477,Roadway,,Unknown,,,Live,0,,
249,Confederate Flag,No specific honoree,Clayton,Rabun,GA,South,34.878711,-83.402694,Other,Flag,Unknown,,,Live,0,Courthouse grounds,
2242,Cleburne Terrace,Patrick Cleburne,Atlanta,Fulton,GA,South,33.771509,-84.353713,Roadway,,Unknown,,,Live,0,,
2047,Benjamin Harvey Hill Monument,Benjamin Harvey Hill,Atlanta,Fulton,GA,South,33.748717,-84.388533,Monument,,Fellow citizens,,,Live,0,,
2146,Broadway Confederate Monument,No specific honoree,Columbus,Muscogee,GA,South,32.45995,-84.993267,Monument,,Memorial Association,1879,,Live,0,,
314,Eternal Flame of the Confederacy,No specific honoree,Atlanta,Fulton,GA,South,33.75235,-84.38985,Monument,,United Daughters of the Confederacy; Old Guard Battalion of the Gate City Guard,1939,,Live,0,,
2213,Rabun County Confederate Monument,No specific honoree,Clayton,Rabun,GA,South,34.878733,-83.402767,Monument,,United Daughters of the Confederacy,1999,,Live,0,Courthouse grounds,
323,Bleckley County Confederate Monument,No specific honoree,Cochran,Bleckley,GA,South,32.387017,-83.354941,Monument,,United Daughters of the Confederacy,1910,,Live,0,,
2122,J.E.B. Stuart #861 UDC Bench,"James Ewell Brown ""Jeb"" Stuart",Commerce,Jackson,GA,South,34.201717,-83.456133,Monument,,United Daughters of the Confederacy,,,Live,0,,
2246,Gordon Place,John Brown Gordon,Atlanta,Fulton,GA,South,33.736971,-84.419334,Roadway,,Unknown,,,Live,0,,
2234,Gordon Street,John Brown Gordon,Atlanta,Fulton,GA,South,33.739701,-84.440545,Roadway,,Unknown,,,Live,0,,
260,Robert E. Lee Drive,Robert E. Lee,Columbus,Muscogee,GA,South,32.408588,-84.927886,Roadway,,Unknown,,,Live,0,,
2245,Forrest Street,Nathan Bedford Forrest,Atlanta,Fulton,GA,South,33.796132,-84.414424,Roadway,,Unknown,,,Live,0,,
325,Tyler Home Ladies Aid Society,No specific honoree,Columbus,Muscogee,GA,South,32.472583,-84.987717,Monument,,United Daughters of the Confederacy,1936,,Live,0,,
1817,Gen. Walker Monument,William H.T. Walker,Atlanta,DeKalb,GA,South,33.739983,-84.327033,Monument,,State of Georgia,1902,,Live,0,,
1818,Jefferson Davis Highway Marker,Jefferson Davis,Atlanta,DeKalb,GA,South,33.771336,-84.320708,Monument,,United Daughters of the Confederacy,,,Live,0,,
326,Crisp County Confederate Monument,No specific honoree,Cordele,Crisp,GA,South,31.9639,-83.782233,Monument,,United Daughters of the Confederacy,1911,,Live,0,,
2241,Hardee Street,William Joseph Hardee,Atlanta,DeKalb,GA,South,33.755412,-84.344366,Roadway,,Unknown,,,Live,0,,
2238,Jackson Street,"Thomas Jonathan ""Stonewall"" Jackson",Atlanta,Fulton,GA,South,33.768149,-84.37318,Roadway,,Unknown,,,Live,0,,
1913,Confederate Flag at Commemorative Park,No specific honoree,Kennesaw,Cobb,GA,South,34.023373,-84.615119,Other,Flag,Unknown,,,Live,0,,
304,Ben Hill Street,Benjamin Harvey Hill,LaGrange,Troup,GA,South,33.040501,-85.039489,Roadway,,Unknown,,,Live,0,,
311,Fort Gordon,John Brown Gordon,Fort Gordon,Richmond,GA,South,33.420538,-82.15623,Other,Military,Unknown,1917,,Live,0,Military,
342,Monument to the Confederate Soldier,No specific honoree,LaGrange,Troup,GA,South,33.04361,-85.030288,Monument,,United Daughters of the Confederacy,1902,,Live,0,,
263,Forrest Road,Nathan Bedford Forrest,Fort Oglethorpe,Catoosa,GA,South,34.945119,-85.250337,Roadway,,Unknown,,,Live,0,,
340,First Confederate Hospital of the Civil War,No specific honoree,Kingston,Bartow,GA,South,34.235447,-84.94602,Monument,,Georgia Department of Natural Resources,,,Live,0,,
374,Confederate Monument,No specific honoree,Forsyth,Forsyth,GA,South,33.034833,-83.938617,Monument,,United Daughters of the Confederacy; Ladies Memorial Association,1907,,Live,0,Courthouse grounds,
341,Walker County Confederate Monument,No specific honoree,Lafayette,Walker,GA,South,34.70875,-85.281217,Monument,,United Daughters of the Confederacy,1909,,Live,0,,
310,Fort Benning,Henry Lewis Benning,Fort Benning,Chattahoochee,GA,South,32.391385,-84.8231,Other,Military,Unknown,1918,,Live,0,Military,
343,Lincoln County Confederate Monument,No specific honoree,Lincolnton,Lincoln,GA,South,33.792704,-82.479595,Monument,,Unknown,,,Live,0,,
264,Shelby Street,Joseph Shelby,Fort Oglethorpe,Catoosa,GA,South,34.946113,-85.255649,Roadway,,Unknown,,,Live,0,,
383,Stewart County Confederate Monument,No specific honoree,Lumpkin,Stewart,GA,South,32.050827,-84.794845,Monument,,United Daughters of the Confederacy,1908,,Live,0,Courthouse grounds,
2217,Tennessee Cavalry Monument,No specific honoree,Fort Oglethorpe,Catoosa,GA,South,34.951683,-85.259833,Monument,,State of Tennessee,1895,,Live,0,,
265,Polk Circle,Leonidas Polk,Fort Oglethorpe,Catoosa,GA,South,34.946157,-85.251168,Roadway,,Unknown,,,Live,0,,
382,Oglethorpe County Confederate Monument,No specific honoree,Lexington,Oglethorpe,GA,South,33.869467,-83.11167,Monument,,United Daughters of the Confederacy,1916,,Live,0,Courthouse grounds,
262,Robert E. Lee Street,Robert E. Lee,Fort Oglethorpe,Catoosa,GA,South,34.945773,-85.2568,Roadway,,Unknown,,,Live,0,,
2085,General James Longstreet Monument,James Longstreet,Gainesville,Hall,GA,South,34.314467,-83.825883,Monument,,United Daughters of the Confederacy,,,Live,0,,
344,Bibb County Confederate Monument,No specific honoree,Macon,Bibb,GA,South,32.837469,-83.628498,Monument,,Ladies Memorial Association of Macon,1879,,Live,0,,
334,"Hall County Confederate Monument (""Old Joe"")",No specific honoree,Gainesville,Hall,GA,South,34.29932,-83.8272,Monument,,United Daughters of the Confederacy,1909,,Live,0,,
253,General Lee Road,Robert E. Lee,Macon,Bibb,GA,South,32.866465,-83.670748,Roadway,,Unknown,,,Live,0,,
333,Heard County Confederate Monument,No specific honoree,Franklin,Heard,GA,South,33.28005,-85.098817,Monument,,United Daughters of the Confederacy,1999,,Live,0,,
269,Jeff Davis Avenue,Jefferson Davis,Lyons,Toombs,GA,South,32.215652,-82.323331,Roadway,,Unknown,,,Live,0,,
271,Jeff Davis Road,Jefferson Davis,Franklin,Heard,GA,South,33.252588,-85.131906,Roadway,,Unknown,,,Live,0,,
246,Toombs County,Robert Toombs,Lyons,Toombs,GA,South,32.1232,-82.328449,County/Municipality,,Unknown,1905,,Live,0,,
372,Confederate Monument of Eastman,No specific honoree,Eastman,Dodge,GA,South,32.200583,-83.175335,Monument,,United Daughters of the Confederacy,1910,,Live,0,Courthouse grounds,
319,Glynn County Confederate Monument,No specific honoree,Brunswick,Glynn,GA,South,31.144083,-81.4934,Monument,,Ladies Memorial Association of Brunswick,1902,,Live,0,,
272,Jefferson Davis Memorial Road,Jefferson Davis,Eastman,Dodge,GA,South,32.164256,-83.124705,Roadway,,Unknown,,,Live,0,,
379,Liberty County Confederate Monument,No specific honoree,Hinesville,Liberty,GA,South,31.847561,-81.595513,Monument,,United Daughters of the Confederacy,1928,,Live,0,Courthouse grounds,
2220,Thaddeus Oliver Monument,Thaddeus Oliver,Buena Vista,Marion,GA,South,32.3186,-84.517783,Monument,,Unknown,,,Live,0,Courthouse grounds,
2111,Confederate Soldier's Monument,No specific honoree,Blakely,Early,GA,South,31.37786,-84.934282,Monument,,United Daughters of the Confederacy,1909,,Live,0,Courthouse grounds,
398,Laurens County Confederate Monument,No specific honoree,Dublin,Laurens,GA,South,32.5387,-82.90805,Monument,,United Daughters of the Confederacy,1912,,Live,0,Courthouse grounds,
255,General Robert E. Lee Road,Robert E. Lee,Brunswick,Glynn,GA,South,31.245239,-81.542752,Roadway,,Unknown,,,Live,0,,
248,Confederate Flag,No specific honoree,Cairo,Grady,GA,South,30.87858,-84.207958,Other,Flag,Unknown,,,Live,0,Courthouse grounds,
373,Schley County Confederate Monument,No specific honoree,Ellaville,Schley,GA,South,32.237833,-84.308606,Monument,,United Daughters of the Confederacy,1910,,Live,0,Courthouse grounds,
338,Jackson County Confederate Monument,"Thomas Jonathan ""Stonewall"" Jackson",Jefferson,Jackson,GA,South,34.117592,-83.573121,Monument,,United Daughters of the Confederacy,1911,,Live,0,,
3009,Confederate Soldier Monument,No specific honoree,Cairo,Grady,GA,South,30.878383,-84.207917,Monument,,Unknown,,,Live,0,Courthouse grounds,
2064,First Confederate Flag Monument,No specific honoree,Fairburn,Fulton,GA,South,33.567017,-84.581,Monument,,United Daughters of the Confederacy; Sons of Confederate Veterans,1937,,Live,0,,
339,Twiggs County Confederate Monument,No specific honoree,Jeffersonville,Twiggs,GA,South,32.68751,-83.345782,Monument,,United Daughters of the Confederacy,1911,,Live,0,,
330,Eatonton Confederate Monument,No specific honoree,Eatonton,Putnam,GA,South,33.326132,-83.389594,Monument,,United Daughters of the Confederacy,1908,,Live,0,,
337,Jefferson Davis Memorial,Jefferson Davis,Irwinville,Irwin,GA,South,31.66456,-83.386681,Monument,,United Daughters of the Confederacy,1935,,Live,0,,
254,General Lee Way,Robert E. Lee,Buford,Gwinnett,GA,South,34.073781,-83.928704,Roadway,,Unknown,,,Live,0,,
331,Elbert County Confederate Monument,No specific honoree,Elberton,Elbert,GA,South,34.109783,-82.8676,Monument,,Mrs. R.M. Heard and co-workers,1898,,Live,0,,
380,Monument to Butts County Confederate Soldiers,No specific honoree,Jackson,Butts,GA,South,33.294553,-83.966681,Monument,,United Daughters of the Confederacy,1911,,Live,0,Courthouse grounds,
363,Taylor County Confederate Monument,No specific honoree,Butler,Taylor,GA,South,32.557112,-84.237589,Monument,,United Daughters of the Confederacy,1911,,Live,0,Courthouse grounds,
365,Confederate Monument,No specific honoree,Carrollton,Carroll,GA,South,33.579783,-85.073217,Monument,,United Daughters of the Confederacy,1910,,Live,0,Courthouse grounds,
407,Jefferson Davis Historic Site,Jefferson Davis,Fitzgerald,Ben Hill,GA,South,31.663301,-83.385854,Other,Park,Works Progress Administration,1939,,Live,0,,
274,Robert E. Lee Parkway,Robert E. Lee,Jonesboro,Clayton,GA,South,33.522749,-84.366418,Roadway,,Unknown,,,Live,0,,
242,Bartow County,Francis S. Bartow,Cartersville,Bartow,GA,South,34.16066,-84.796279,County/Municipality,,Unknown,1861,,Live,0,,
275,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Jonesboro,Clayton,GA,South,33.522392,-84.367414,Roadway,,Unknown,,,Live,0,,
332,Jefferson Davis Monument,Jefferson Davis,Fitzgerald,Ben Hill,GA,South,31.664555,-83.386681,Monument,,State of Georgia,,,Live,0,,
321,Confederate Memorial Arch,No specific honoree,Canton,Cherokee,GA,South,34.23515,-84.491017,Monument,,United Daughters of the Confederacy,1923,,Live,0,Courthouse grounds,
2155,Confederate Heroes Monument,No specific honoree,Fayetteville,Fayette,GA,South,33.44845,-84.455,Monument,,United Daughters of the Confederacy,1934,,Live,0,Courthouse grounds,
276,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Jonesboro,Clayton,GA,South,33.521016,-84.368632,Roadway,,Unknown,,,Live,0,,
364,Franklin County Confederate Monument,No specific honoree,Carnesville,Franklin,GA,South,34.369833,-83.235,Monument,,United Daughters of the Confederacy,1910,,Live,0,Courthouse grounds,
279,Jeff Davis Drive,Jefferson Davis,Fayetteville,Fayette,GA,South,33.455532,-84.450244,Roadway,,Unknown,,,Live,0,,
273,Jeff Davis Drive,Jefferson Davis,Jonesboro,Clayton,GA,South,33.439743,-84.440917,Roadway,,Unknown,,,Live,0,,
2208,Murray County Confederate Monument,No specific honoree,Chatsworth,Murray,GA,South,34.76675,-84.770317,Monument,,Sons of Confederate Veterans,,,Live,0,Courthouse grounds,
322,Bartow County Confederate Monument,No specific honoree,Cartersville,Bartow,GA,South,34.16585,-84.79735,Monument,,United Daughters of the Confederacy,1908,,Live,0,Courthouse grounds,
301,Hood Avenue,John Bell Hood,Forest Park,Clayton,GA,South,33.615675,-84.344935,Roadway,,Unknown,,,Live,0,,
366,Polk County Confederate Monument,No specific honoree,Cedartown,Polk,GA,South,34.01365,-85.255267,Monument,,United Daughters of the Confederacy,1906,,Live,0,Courthouse grounds,
302,Wheeler Drive,Joseph Wheeler,Forest Park,Clayton,GA,South,33.625451,-84.315452,Roadway,,Unknown,,,Live,0,,
2150,Cobb's Battery Monument,No specific honoree,Kuttawa,Lyon,KY,Border,37.077217,-88.099533,Monument,,United Daughters of the Confederacy,1931,,Live,0,,
493,Beauregard Place,Pierre Gustave Toutant-Beauregard,Bossier City,Bossier,LA,South,32.461116,-93.652424,Roadway,,Unknown,,,Live,0,,
470,Confederate Monument,No specific honoree,Lawrenceburg,Anderson,KY,Border,38.035475,-84.895535,Monument,,Kentucky Women's Monumental Association,1894,,Live,0,Courthouse grounds,
495,General Bragg Drive,Braxton Bragg,Bossier City,Bossier,LA,South,32.463122,-93.653185,Roadway,,Unknown,,,Live,0,,
2193,Jefferson Davis Highway Marker,Jefferson Davis,Hopkinsville,Christian,KY,Border,36.878373,-87.507904,Monument,,United Daughters of the Confederacy,1935,,Live,0,,
545,Confederate Soldier Monument,No specific honoree,Benton,Bossier,LA,South,32.679583,-93.744149,Monument,,United Daughters of the Confederacy; United Confederate Veterans,1910,,Live,0,Courthouse grounds,
450,Confederate Martyrs Monument,No specific honoree,Jeffersontown,Jefferson,KY,Border,38.190197,-85.568989,Monument,,United Daughters of the Confederacy,1904,,Live,0,,
499,Jefferson Davis Drive,Jefferson Davis,Bogalusa,Washington,LA,South,30.798216,-89.839282,Roadway,,Unknown,,,Live,0,,
